# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Feb  6 16:57:18 2018
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# #### This also includes any planets which are 'Confirmed' via Exoplanet Archive, but are False Positives via koi_pdisposition 
# CONSTRAINT:  and koi_depth > 0
# CONSTRAINT:  and koi_max_mult_ev > 7.1
# CONSTRAINT:  )
# CONSTRAINT:  order by kepoi_name asc, koi_max_mult_ev asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
### COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_ror_err1:   Planet-Star Radius Ratio Upper Unc.
# COLUMN koi_ror_err2:   Planet-Star Radius Ratio Lower Unc.
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
#
#rowid	kepid	kepoi_name	koi_pdisposition	koi_period	koi_period_err1	koi_period_err2	koi_time0bk	koi_time0bk_err1	koi_time0bk_err2	koi_impact	koi_impact_err1	koi_impact_err2	koi_duration	koi_duration_err1	koi_duration_err2	koi_depth	koi_depth_err1	koi_depth_err2	koi_ror	koi_ror_err1	koi_ror_err2	koi_dor	koi_dor_err1	koi_dor_err2	koi_max_mult_ev	koi_model_snr	koi_num_transits
9152	3629119	08242.01	331.554590000	1.3840000e-02	-1.3840000e-02	237.2754000	3.610000e-02	-3.610000e-02	0.0010	0.4530	-0.0010	5.35000	1.30000	-1.30000	2.8870e+02	4.820e+01	-4.820e+01	0.015518	9.890000e-04	-2.142000e-03	481.000000	222.000000	-222.000000	7.1282005	6.70	5
9054	4072271	07680.01	219.205790000	1.4660000e-02	-1.4660000e-02	327.8910000	3.800000e-02	-3.800000e-02	0.5170	0.0070	-0.4670	14.50000	1.50000	-1.50000	2.0780e+02	1.670e+01	-1.670e+01	0.013670	3.820000e-04	-9.320000e-04	100.700000	50.000000	-50.000000	7.1284700	15.20	4
8222	6670610	06752.01	8.942964500	1.2930000e-04	-1.2930000e-04	137.2637300	9.080000e-03	-9.080000e-03	0.0880	0.5050	-0.0880	1.80300	0.69900	-0.69900	2.3350e+02	7.250e+01	-7.250e+01	0.013687	4.554000e-03	-6.061000e-03	38.300000	18.900000	-18.900000	7.1337170	7.20	117
8284	4758350	06447.02	91.649983000	3.1810000e-03	-3.1810000e-03	175.7156000	2.860000e-02	-2.860000e-02	0.2136	0.2282	-0.2135	10.29400	0.93900	-0.93900	1.9360e+02	2.390e+01	-2.390e+01	0.012908	8.920000e-04	-8.920000e-04	67.400000	24.300000	-24.300000	7.1402340	8.70	5
5806	7747103	07847.01	399.375870000	6.8800000e-02	-6.8800000e-02	300.0792000	9.300000e-02	-9.300000e-02	0.5560	0.0090	-0.5020	21.25000	5.00000	-5.00000	5.5220e+02	7.190e+01	-7.190e+01	0.022256	7.060000e-04	-2.550000e-03	123.200000	49.600000	-49.600000	7.1468320	11.90	3
7943	10751908	07370.01	4.485381450	5.0010000e-05	-5.0010000e-05	135.2908100	8.290000e-03	-8.290000e-03	0.1296	0.3051	-0.1294	2.29700	0.28200	-0.28200	1.6810e+02	2.420e+01	-2.420e+01	0.011912	1.076000e-03	-8.330000e-04	14.980000	4.200000	-4.200000	7.1488767	8.20	236
8427	8105398	05475.02	5.683256480	3.7490000e-05	-3.7490000e-05	134.8769800	5.990000e-03	-5.990000e-03	0.8440	0.1200	-0.6200	1.77800	0.16300	-0.16300	4.4600e+01	5.300e+00	-5.300e+00	0.006922	1.692000e-03	-8.960000e-04	13.430000	6.600000	-6.600000	7.1500635	10.00	233
7705	8686442	07074.01	26.855236500	4.8300000e-04	-4.8300000e-04	146.6880000	1.370000e-02	-1.370000e-02	0.8250	0.2064	-0.5623	2.18500	0.52400	-0.52400	1.9420e+02	5.050e+01	-5.050e+01	0.014325	4.666200e-02	-2.277000e-03	55.400000	27.300000	-27.300000	7.1519947	6.70	49
8687	11559304	07617.01	12.928455300	1.3780000e-04	-1.3780000e-04	137.1856400	9.500000e-03	-9.500000e-03	0.2446	0.2216	-0.2445	2.49000	0.26600	-0.26600	2.9790e+02	3.780e+01	-3.780e+01	0.015708	9.880000e-04	-1.446000e-03	39.100000	5.400000	-5.400000	7.1527185	8.20	108
9477	4446859	08246.01	425.649710000	2.0190000e-02	-2.0190000e-02	284.3479000	3.570000e-02	-3.570000e-02	0.3030	0.1500	-0.3030	11.07000	1.30000	-1.30000	1.7120e+02	2.780e+01	-2.780e+01	0.012108	7.520000e-04	-1.551000e-03	283.800000	98.700000	-98.700000	7.1563120	7.60	4
9551	8488381	07888.01	4.736815600	1.4700000e-04	-1.4700000e-04	131.7876000	2.560000e-02	-2.560000e-02	0.2180	0.2850	-0.2180	2.84000	1.00000	-1.00000	3.5300e+01	1.260e+01	-1.260e+01	0.005463	1.504000e-03	-1.138000e-03	12.540000	6.300000	-6.300000	7.1571650	6.90	282
8326	8444868	07593.01	67.412998000	4.7310000e-03	-4.7310000e-03	196.1263000	5.870000e-02	-5.870000e-02	0.5109	0.0605	-0.4295	9.10000	2.40000	-2.40000	1.2610e+02	2.430e+01	-2.430e+01	0.010613	7.530000e-04	-1.504000e-03	49.400000	20.400000	-20.400000	7.1577650	6.20	6
4653	4840672	04813.01	9.229472600	1.3820000e-04	-1.3820000e-04	136.1730000	1.270000e-02	-1.270000e-02	0.0760	0.4540	-0.0760	2.44600	0.86400	-0.86400	1.9930e+02	7.270e+01	-7.270e+01	0.012610	4.558000e-03	-1.591000e-03	29.100000	14.400000	-14.400000	7.1646770	7.50	119
8986	2984990	07641.01	3.794372770	5.8250000e-05	-5.8250000e-05	132.1265000	1.220000e-02	-1.220000e-02	0.0500	0.4010	-0.0500	2.28900	0.34000	-0.34000	8.3200e+01	1.340e+01	-1.340e+01	0.008244	8.750000e-04	-6.100000e-04	12.770000	4.900000	-4.900000	7.1729390	7.70	352
8088	8308516	07880.01	623.707740000	1.1570000e-02	-1.1570000e-02	303.3588000	1.250000e-02	-1.250000e-02	0.0030	0.4560	-0.0030	6.68800	0.48800	-0.48800	2.5090e+02	2.770e+01	-2.770e+01	0.014650	8.850000e-04	-1.007000e-03	723.000000	112.000000	-112.000000	7.1732330	10.20	3
9302	8439949	08156.01	364.982420000	1.1030000e-02	-1.1030000e-02	188.6133000	1.940000e-02	-1.940000e-02	0.9260	0.0330	-0.6430	12.34600	0.84000	-0.84000	5.3300e+02	4.740e+01	-4.740e+01	0.025568	2.860000e-03	-5.084000e-03	99.500000	48.500000	-48.500000	7.1733400	13.10	4
7326	8218379	01920.02	10.138469100	1.9190000e-04	-1.9190000e-04	137.7149000	1.290000e-02	-1.290000e-02	0.2070	0.2630	-0.2070	4.02600	0.41700	-0.41700	9.2800e+01	1.230e+01	-1.230e+01	0.008748	7.330000e-04	-6.610000e-04	19.000000	5.200000	-5.200000	7.1784600	9.10	130
9197	4572728	08249.01	309.191789000	7.9430000e-03	-7.9430000e-03	326.2209000	2.150000e-02	-2.150000e-02	0.1550	0.3070	-0.1550	11.39200	0.71900	-0.71900	1.2280e+02	1.340e+01	-1.340e+01	0.010221	6.120000e-04	-6.840000e-04	207.000000	23.500000	-23.500000	7.1847740	10.50	4
8298	5271090	07558.01	10.155158700	1.4990000e-04	-1.4990000e-04	139.2920000	1.090000e-02	-1.090000e-02	0.2256	0.2843	-0.2254	1.80200	0.38900	-0.38900	1.4160e+02	4.590e+01	-4.590e+01	0.010784	4.135000e-03	-4.650000e-04	42.400000	21.200000	-21.200000	7.1878360	6.80	134
7526	6864706	06781.01	14.590924900	2.2850000e-04	-2.2850000e-04	142.7200000	1.310000e-02	-1.310000e-02	0.3084	0.1822	-0.3084	1.59100	0.41900	-0.41900	1.4690e+02	3.200e+01	-3.200e+01	0.011062	1.580000e-03	-1.228000e-03	67.500000	29.300000	-29.300000	7.1885780	6.30	92
7720	11671646	07470.01	392.501150000	3.3430000e-02	-3.3430000e-02	498.8298000	5.110000e-02	-5.110000e-02	0.1835	0.2835	-0.1834	9.88000	1.10000	-1.10000	3.9120e+02	5.770e+01	-5.770e+01	0.017596	1.480000e-03	-1.674000e-03	303.900000	35.900000	-35.900000	7.1888323	8.90	3
8445	7868967	06925.01	12.948925600	1.8530000e-04	-1.8530000e-04	142.4450000	1.370000e-02	-1.370000e-02	0.0847	0.4753	-0.0846	2.16200	0.68500	-0.68500	3.3100e+02	1.250e+02	-1.250e+02	0.016341	6.152000e-03	-2.611000e-03	46.300000	22.900000	-22.900000	7.1913037	7.20	99
4190	8332521	04567.01	14.744260000	2.9840000e-04	-2.9840000e-04	135.0400000	1.640000e-02	-1.640000e-02	1.0630	6.8650	-0.0050	8.16800	0.74200	-0.74200	1.1360e+02	1.110e+01	-1.110e+01	0.075150	6.857042e+00	-5.195000e-03	2.470000	1.200000	-1.200000	7.1960864	11.90	86
8530	4995716	06484.01	16.119144900	3.3820000e-04	-3.3820000e-04	146.7978000	1.810000e-02	-1.810000e-02	0.6704	0.0438	-0.4924	3.03900	0.41500	-0.41500	2.6220e+02	4.110e+01	-4.110e+01	0.015667	1.110000e-04	-2.587000e-03	30.900000	14.100000	-14.100000	7.2032120	8.20	70
7829	11825996	07483.01	16.916338600	3.9140000e-04	-3.9140000e-04	132.8922000	1.960000e-02	-1.960000e-02	0.6327	0.0053	-0.5030	2.52100	0.60100	-0.60100	6.4200e+01	1.230e+01	-1.230e+01	0.007691	3.370000e-04	-1.245000e-03	40.200000	18.200000	-18.200000	7.2035055	6.30	78
8990	9278575	07932.01	502.256480000	4.1970000e-02	-4.1970000e-02	162.5842000	7.600000e-02	-7.600000e-02	0.0500	0.4030	-0.0500	14.84000	1.70000	-1.70000	1.5320e+02	2.430e+01	-2.430e+01	0.011277	9.260000e-04	-1.160000e-03	261.000000	107.000000	-107.000000	7.2063136	8.10	3
8658	8880317	07915.01	382.589100000	1.0960000e-01	-1.0960000e-01	372.8314000	8.880000e-02	-8.880000e-02	0.0420	0.4160	-0.0420	11.70000	10.40000	-10.40000	2.9820e+02	3.670e+01	-3.670e+01	0.015918	4.290000e-04	-1.898000e-03	253.700000	88.600000	-88.600000	7.2063730	10.50	4
8307	6443274	07567.01	608.205720000	2.6160000e-02	-2.6160000e-02	160.7147000	3.410000e-02	-3.410000e-02	0.0082	0.4535	-0.0079	13.63000	1.50000	-1.50000	5.5420e+02	6.940e+01	-6.940e+01	0.020650	1.847000e-03	-1.439000e-03	348.000000	105.000000	-105.000000	7.2152160	11.30	3
9459	9468848	08183.01	5.887703800	7.3470000e-05	-7.3470000e-05	135.0373800	9.710000e-03	-9.710000e-03	0.1850	0.2660	-0.1850	4.00900	0.33000	-0.33000	3.9700e+01	4.900e+00	-4.900e+00	0.005785	3.600000e-04	-4.650000e-04	11.110000	5.100000	-5.100000	7.2186360	9.30	230
9272	11296205	08048.01	379.672760000	2.3190000e-02	-2.3190000e-02	445.9701000	2.320000e-02	-2.320000e-02	0.3020	0.1530	-0.3020	9.66200	0.86600	-0.86600	2.5390e+02	3.860e+01	-3.860e+01	0.014816	1.280000e-03	-1.205000e-03	291.000000	129.000000	-129.000000	7.2200413	7.90	3
7449	1293379	06253.01	27.556452000	2.9280000e-03	-2.9280000e-03	132.1916000	7.860000e-02	-7.860000e-02	0.1438	0.2960	-0.1437	8.23000	1.80000	-1.80000	2.8920e+02	5.540e+01	-5.540e+01	0.015347	9.130000e-04	-2.548000e-03	25.720000	9.700000	-9.700000	7.2203226	6.70	43
6676	7213311	05375.01	285.374561000	3.4980000e-03	-3.4980000e-03	311.2988300	7.950000e-03	-7.950000e-03	0.0180	0.4370	-0.0180	4.86500	0.32400	-0.32400	4.8230e+02	4.130e+01	-4.130e+01	0.019732	1.117000e-03	-1.142000e-03	456.900000	24.200000	-24.200000	7.2204030	13.70	5
5389	6952971	07798.01	309.891030000	1.6300000e-02	-1.6300000e-02	259.0588000	4.030000e-02	-4.030000e-02	0.5690	0.0010	-0.4820	16.40000	1.50000	-1.50000	3.2130e+02	3.690e+01	-3.690e+01	0.017056	1.149000e-03	-9.660000e-04	121.700000	54.600000	-54.600000	7.2217740	10.70	4
8067	12304728	07520.01	3.147357890	5.3410000e-05	-5.3410000e-05	133.3871000	1.490000e-02	-1.490000e-02	0.0300	0.4200	-0.0300	3.64300	0.31800	-0.31800	5.1800e+01	6.600e+00	-6.600e+00	0.006417	5.410000e-04	-4.600000e-04	6.660000	1.600000	-1.600000	7.2218866	9.30	430
9450	12266099	08077.01	77.177672000	1.1100000e-03	-1.1100000e-03	146.9243000	1.130000e-02	-1.130000e-02	0.0260	0.4390	-0.0260	2.31200	0.27700	-0.27700	3.1860e+02	5.010e+01	-5.010e+01	0.015796	1.948000e-03	-1.015000e-03	259.000000	120.000000	-120.000000	7.2294726	8.00	19
9088	4742452	07704.01	5.439803300	1.0460000e-04	-1.0460000e-04	135.1594000	1.690000e-02	-1.690000e-02	0.1360	0.3190	-0.1360	3.25600	0.37100	-0.37100	8.5500e+01	1.230e+01	-1.230e+01	0.008465	7.060000e-04	-6.820000e-04	12.770000	3.400000	-3.400000	7.2301774	8.40	215
7355	8364232	07882.01	65.415183000	1.2680000e-03	-1.2680000e-03	140.2325000	1.640000e-02	-1.640000e-02	0.3770	0.0820	-0.3770	4.22400	0.56100	-0.56100	4.1710e+02	5.670e+01	-5.670e+01	0.018514	1.118000e-03	-2.063000e-03	111.900000	35.500000	-35.500000	7.2306123	8.90	21
8668	6209225	06676.01	439.219780000	1.3540000e-02	-1.3540000e-02	523.3139000	2.000000e-02	-2.000000e-02	0.2863	0.1998	-0.2862	9.39200	0.60100	-0.60100	3.4230e+02	3.350e+01	-3.350e+01	0.017205	6.750000e-04	-1.344000e-03	348.700000	99.400000	-99.400000	7.2311650	10.30	3
8254	6508221	00416.04	31.532298700	9.4210000e-04	-9.4210000e-04	160.3251000	2.150000e-02	-2.150000e-02	0.0671	0.4162	-0.0670	3.49000	1.20000	-1.20000	1.0640e+02	3.050e+01	-3.050e+01	0.009230	1.179000e-03	-1.503000e-03	69.400000	32.900000	-32.900000	7.2454295	7.80	41
4537	5091479	07715.01	25.861605800	8.5690000e-04	-8.5690000e-04	140.2048000	2.880000e-02	-2.880000e-02	0.8550	0.1220	-0.6060	7.78000	1.00000	-1.00000	1.2300e+02	1.970e+01	-1.970e+01	0.011557	3.800000e-05	-1.836000e-03	13.760000	6.900000	-6.900000	7.2491730	8.50	52
8043	8180290	06985.01	10.927975500	2.6670000e-04	-2.6670000e-04	139.9174000	1.830000e-02	-1.830000e-02	0.0956	0.3576	-0.0955	2.48600	0.62100	-0.62100	7.1500e+01	1.270e+01	-1.270e+01	0.007748	4.880000e-04	-1.162000e-03	33.700000	16.600000	-16.600000	7.2525697	7.30	123
9230	11139682	08043.01	10.778155800	1.8590000e-04	-1.8590000e-04	134.7939000	1.290000e-02	-1.290000e-02	0.0090	0.4330	-0.0090	3.00500	0.41300	-0.41300	1.2130e+02	1.900e+01	-1.900e+01	0.010138	7.810000e-04	-1.023000e-03	27.680000	4.400000	-4.400000	7.2541260	7.90	127
3402	9588822	04388.02	61.858947000	3.0990000e-03	-3.0990000e-03	191.9736000	5.250000e-02	-5.250000e-02	0.6210	0.0380	-0.4760	21.32000	1.70000	-1.70000	7.0800e+01	9.600e+00	-9.600e+00	0.008029	1.211000e-03	-3.800000e-05	17.620000	8.100000	-8.100000	7.2573943	9.10	21
9217	11443757	08054.01	43.908805300	7.3510000e-04	-7.3510000e-04	169.3350000	1.550000e-02	-1.550000e-02	0.2720	0.1800	-0.2720	6.26500	0.50600	-0.50600	2.9780e+02	2.560e+01	-2.560e+01	0.015590	8.980000e-04	-7.880000e-04	52.400000	12.300000	-12.300000	7.2584830	13.70	24
3166	2832589	01942.02	2.433703498	8.9720000e-06	-8.9720000e-06	133.8375900	2.790000e-03	-2.790000e-03	0.9520	0.0100	-0.6470	0.97500	0.14100	-0.14100	2.5830e+02	3.580e+01	-3.580e+01	0.019596	1.098400e-02	-4.758000e-03	7.020000	3.500000	-3.500000	7.2664514	10.20	534
8650	8579684	07594.01	2.088027990	2.3650000e-05	-2.3650000e-05	132.0847500	8.240000e-03	-8.240000e-03	0.9865	0.0014	-0.0017	24.01700	0.86900	-0.86900	7.0800e+01	2.100e+00	-2.100e+00	0.010598	1.910000e-04	-2.560000e-04	1.010720	0.002260	-0.002260	7.2690100	60.50	647
8497	4760959	06449.01	29.931517400	7.0200000e-04	-7.0200000e-04	135.0082000	2.500000e-02	-2.500000e-02	0.5986	0.0750	-0.5007	2.53000	1.10000	-1.10000	3.5300e+02	1.420e+02	-1.420e+02	0.017879	4.103000e-03	-4.555000e-03	74.600000	37.000000	-37.000000	7.2719383	5.60	33
8198	3937814	04084.03	8.196197680	6.3260000e-05	-6.3260000e-05	135.1043500	6.510000e-03	-6.510000e-03	0.7810	0.1860	-0.5460	2.10900	0.24500	-0.24500	1.9740e+02	2.540e+01	-2.540e+01	0.014232	4.832000e-03	-1.839000e-03	19.220000	9.100000	-9.100000	7.2772910	9.30	164
8114	9099773	07133.01	82.784820000	3.7230000e-03	-3.7230000e-03	141.3871000	2.780000e-02	-2.780000e-02	0.6820	0.2850	-0.4740	7.52000	1.10000	-1.10000	1.9040e+02	2.740e+01	-2.740e+01	0.013391	1.540000e-04	-1.997000e-03	63.000000	26.300000	-26.300000	7.2784195	8.40	16
8200	3733638	06353.01	10.071436900	1.6780000e-04	-1.6780000e-04	140.0456000	1.620000e-02	-1.620000e-02	0.0060	0.4600	-0.0060	6.89100	0.48800	-0.48800	4.9500e+01	5.400e+00	-5.400e+00	0.006450	4.210000e-04	-4.120000e-04	11.250000	5.200000	-5.200000	7.2814370	10.80	136
8475	6763884	06763.01	2.446938230	1.0670000e-05	-1.0670000e-05	133.0009200	3.450000e-03	-3.450000e-03	0.6110	0.0070	-0.4920	0.95400	0.15200	-0.15200	2.6400e+01	4.000e+00	-4.000e+00	0.004950	3.230000e-04	-5.550000e-04	15.650000	7.300000	-7.300000	7.2835900	9.00	544
9277	11392362	08053.01	9.910578600	2.5460000e-04	-2.5460000e-04	135.9226000	2.620000e-02	-2.620000e-02	0.8130	0.1600	-0.5630	5.94500	0.93700	-0.93700	9.9500e+01	1.630e+01	-1.630e+01	0.010162	3.570000e-04	-1.277000e-03	7.690000	3.700000	-3.700000	7.2847285	9.20	106
4418	5437762	04907.01	4.044811590	4.0260000e-05	-4.0260000e-05	133.6000700	7.390000e-03	-7.390000e-03	0.3930	0.0630	-0.3930	2.47900	0.29000	-0.29000	3.3000e+01	4.700e+00	-4.700e+00	0.005366	3.790000e-04	-4.800000e-04	11.560000	5.200000	-5.200000	7.2870946	7.50	331
4273	4384909	07693.01	6.410971790	8.0730000e-05	-8.0730000e-05	132.9844000	1.030000e-02	-1.030000e-02	0.2610	0.1930	-0.2610	2.58200	0.25400	-0.25400	2.3350e+02	3.250e+01	-3.250e+01	0.013772	9.340000e-04	-1.371000e-03	18.600000	6.300000	-6.300000	7.2882150	8.50	138
5184	6863158	07793.01	1.994693540	4.9910000e-05	-4.9910000e-05	131.5639000	1.850000e-02	-1.850000e-02	0.6430	0.3300	-0.4220	5.29700	0.55200	-0.55200	7.5100e+01	1.020e+01	-1.020e+01	0.008287	2.190000e-04	-1.072000e-03	2.370000	1.100000	-1.100000	7.2882730	8.90	680
7579	8391983	07884.01	0.709650420	3.5450000e-05	-3.5450000e-05	131.9769500	5.670000e-03	-5.670000e-03	0.1450	0.3230	-0.1450	1.31800	0.20500	-0.20500	2.2340e+02	3.100e+01	-3.100e+01	0.013629	1.163000e-03	-1.148000e-03	4.170000	1.200000	-1.200000	7.2883544	9.40	286
7515	5087223	06513.01	5.622411110	3.8760000e-05	-3.8760000e-05	132.7470200	5.210000e-03	-5.210000e-03	0.4026	0.0574	-0.4025	1.18500	0.15800	-0.15800	4.6410e+02	6.590e+01	-6.590e+01	0.019835	1.723000e-03	-1.583000e-03	34.000000	10.600000	-10.600000	7.2894044	8.50	239
8787	9085039	07129.01	64.198372100	4.5310000e-04	-4.5310000e-04	147.9837800	5.270000e-03	-5.270000e-03	0.3470	0.3820	-0.2661	0.93400	0.29700	-0.29700	2.4820e+02	5.530e+01	-5.530e+01	0.014753	1.610000e-03	-2.655000e-03	501.000000	167.000000	-167.000000	7.2909875	6.80	22
7019	8222395	07873.01	1.931887680	1.0350000e-05	-1.0350000e-05	133.1676000	4.780000e-03	-4.780000e-03	0.2560	0.2090	-0.2560	1.08700	0.17800	-0.17800	3.7800e+01	5.900e+00	-5.900e+00	0.005680	4.740000e-04	-8.180000e-04	13.220000	4.100000	-4.100000	7.2955294	8.80	688
